QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,Product_SK,PRODUCTCODE,Customer_SK,COUNTRY,DEALSIZE
37,97.27,3,3598.99,Shipped,4,11,2003,Trucks and Buses,96,2155,S32_1268,2155,France,Medium
49,80.9,14,3964.1,Shipped,4,12,2003,Trucks and Buses,96,2156,S32_1268,2156,USA,Medium
21,100,3,2244.9,Shipped,1,2,2004,Trucks and Buses,96,2157,S32_1268,2157,Singapore,Small
25,100,8,2793,Shipped,1,3,2004,Trucks and Buses,96,2158,S32_1268,2158,USA,Small
37,100,1,4133.64,Shipped,2,5,2004,Trucks and Buses,96,2159,S32_1268,2159,USA,Medium
45,86.68,11,3900.6,Shipped,2,6,2004,Trucks and Buses,96,2160,S32_1268,2160,Singapore,Medium
32,85.72,1,2743.04,Shipped,3,7,2004,Trucks and Buses,96,2161,S32_1268,2161,Australia,Small
29,82.83,8,2402.07,Shipped,3,8,2004,Trucks and Buses,96,2162,S32_1268,2162,USA,Small
26,83.79,3,2178.54,Shipped,3,9,2004,Trucks and Buses,96,2163,S32_1268,2163,Sweden,Small
28,100,12,3155.04,Shipped,4,10,2004,Trucks and Buses,96,2164,S32_1268,2164,USA,Medium
27,87.64,6,2366.28,Shipped,4,10,2004,Trucks and Buses,96,2165,S32_1268,2165,Canada,Small
20,98.18,11,1963.6,Shipped,4,11,2004,Trucks and Buses,96,2166,S32_1268,2166,USA,Small
44,100,1,4746.28,Shipped,4,11,2004,Trucks and Buses,96,2167,S32_1268,2167,USA,Medium
42,100,3,6386.94,Shipped,4,11,2004,Trucks and Buses,96,2168,S32_1268,2168,Spain,Medium
41,100,1,4428,Shipped,4,12,2004,Trucks and Buses,96,2169,S32_1268,2169,Spain,Medium
26,100,1,4044.04,Shipped,1,1,2005,Trucks and Buses,96,2170,S32_1268,2170,USA,Medium
26,100,6,2708.42,Shipped,1,2,2005,Trucks and Buses,96,2171,S32_1268,2171,USA,Small
26,100,1,2904.72,Shipped,2,5,2005,Trucks and Buses,96,2172,S32_1268,2172,Canada,Small
41,86.68,11,3553.88,In Process,2,5,2005,Trucks and Buses,96,2173,S32_1268,2173,France,Medium
20,92.9,8,1858,Shipped,1,2,2003,Motorcycles,99,2174,S32_1374,2174,USA,Small
22,100,6,2461.36,Shipped,2,4,2003,Motorcycles,99,2175,S32_1374,2175,Australia,Small
23,100,1,2642.01,Shipped,2,6,2003,Motorcycles,99,2176,S32_1374,2176,Spain,Small
33,93.9,12,3098.7,Shipped,3,8,2003,Motorcycles,99,2177,S32_1374,2177,USA,Medium
28,100,7,3244.36,Shipped,4,10,2003,Motorcycles,99,2178,S32_1374,2178,USA,Medium
44,98.89,7,4351.16,Shipped,4,11,2003,Motorcycles,99,2179,S32_1374,2179,Norway,Medium
46,79.91,5,3675.86,Shipped,1,1,2004,Motorcycles,99,2180,S32_1374,2180,Japan,Medium
21,100,7,2475.27,Shipped,1,2,2004,Motorcycles,99,2181,S32_1374,2181,Australia,Small
41,100,1,4177.49,Shipped,2,4,2004,Motorcycles,99,2182,S32_1374,2182,Canada,Medium
31,100,2,3282.28,Shipped,2,5,2004,Motorcycles,99,2183,S32_1374,2183,USA,Medium
31,79.91,8,2477.21,Shipped,2,6,2004,Motorcycles,99,2184,S32_1374,2184,USA,Small
23,81.91,7,1883.93,Shipped,3,7,2004,Motorcycles,99,2185,S32_1374,2185,France,Small
37,98.89,12,3658.93,Shipped,3,8,2004,Motorcycles,99,2186,S32_1374,2186,USA,Medium
26,100,2,2856.88,Shipped,3,9,2004,Motorcycles,99,2187,S32_1374,2187,Ireland,Small
24,79.91,5,1917.84,Shipped,4,10,2004,Motorcycles,99,2188,S32_1374,2188,USA,Small
47,100,7,5305.36,Shipped,4,11,2004,Motorcycles,99,2189,S32_1374,2189,USA,Medium
45,63.91,11,2875.95,Shipped,4,11,2004,Motorcycles,99,2190,S32_1374,2190,USA,Small
55,100,2,6482.85,Shipped,4,11,2004,Motorcycles,99,2191,S32_1374,2191,Spain,Medium
46,81.17,5,3733.82,Shipped,4,12,2004,Motorcycles,99,2192,S32_1374,2192,USA,Medium
50,100,2,6576.5,Shipped,1,1,2005,Motorcycles,99,2193,S32_1374,2193,Finland,Medium
37,100,3,6353.27,Shipped,1,2,2005,Motorcycles,99,2194,S32_1374,2194,France,Medium
44,94.9,1,4175.6,Shipped,1,3,2005,Motorcycles,99,2195,S32_1374,2195,Singapore,Medium
49,100,1,4992.61,On Hold,2,4,2005,Motorcycles,99,2196,S32_1374,2196,USA,Medium
45,100,2,4764.6,Shipped,2,5,2005,Motorcycles,99,2197,S32_1374,2197,Italy,Medium
27,43.45,13,1173.15,Shipped,1,3,2003,Motorcycles,40,2198,S32_2206,2198,Philippines,Small
31,44.66,17,1384.46,Shipped,2,5,2003,Motorcycles,40,2199,S32_2206,2199,France,Small
33,40.23,14,1327.59,Shipped,3,7,2003,Motorcycles,40,2200,S32_2206,2200,USA,Small
31,35.8,1,1109.8,Shipped,3,8,2003,Motorcycles,40,2201,S32_2206,2201,USA,Small
35,35.4,9,1239,Shipped,4,10,2003,Motorcycles,40,2202,S32_2206,2202,USA,Small
26,39.83,9,1035.58,Shipped,4,11,2003,Motorcycles,40,2203,S32_2206,2203,Australia,Small
34,45.46,4,1545.64,Shipped,4,11,2003,Motorcycles,40,2204,S32_2206,2204,France,Small
46,32.99,1,1517.54,Shipped,4,11,2003,Motorcycles,40,2205,S32_2206,2205,Spain,Small
41,42.24,9,1731.84,Shipped,1,1,2004,Motorcycles,40,2206,S32_2206,2206,France,Small
43,39.43,2,1695.49,Shipped,1,2,2004,Motorcycles,40,2207,S32_2206,2207,France,Small
26,40.23,2,1045.98,Shipped,2,4,2004,Motorcycles,40,2208,S32_2206,2208,USA,Small
36,48.28,6,1738.08,Shipped,2,5,2004,Motorcycles,40,2209,S32_2206,2209,France,Small
20,32.59,4,651.8,Shipped,2,6,2004,Motorcycles,40,2210,S32_2206,2210,USA,Small
27,36.61,10,988.47,Shipped,3,8,2004,Motorcycles,40,2211,S32_2206,2211,USA,Small
37,41.03,1,1518.11,Shipped,3,8,2004,Motorcycles,40,2212,S32_2206,2212,USA,Small
24,42.24,4,1013.76,Shipped,3,9,2004,Motorcycles,40,2213,S32_2206,2213,Finland,Small
36,43.05,17,1549.8,Shipped,4,10,2004,Motorcycles,40,2214,S32_2206,2214,Germany,Small
29,38.22,5,1108.38,Shipped,4,11,2004,Motorcycles,40,2215,S32_2206,2215,USA,Small
28,100,3,4102.56,Shipped,4,11,2004,Motorcycles,40,2216,S32_2206,2216,USA,Medium
29,100,5,3713.16,Shipped,4,11,2004,Motorcycles,40,2217,S32_2206,2217,France,Medium
38,39.83,10,1513.54,Shipped,4,12,2004,Motorcycles,40,2218,S32_2206,2218,Spain,Small
48,48.28,1,2317.44,Shipped,1,1,2005,Motorcycles,40,2219,S32_2206,2219,France,Small
40,82.46,1,3298.4,Shipped,1,2,2005,Motorcycles,40,2220,S32_2206,2220,Spain,Medium
41,44.56,11,1826.96,Shipped,1,3,2005,Motorcycles,40,2221,S32_2206,2221,USA,Small
30,40.23,2,1206.9,Shipped,2,4,2005,Motorcycles,40,2222,S32_2206,2222,UK,Small
35,47.62,11,1666.7,Shipped,1,1,2003,Trucks and Buses,54,2223,S32_2509,2223,Spain,Small
28,55.73,2,1560.44,Shipped,2,4,2003,Trucks and Buses,54,2224,S32_2509,2224,France,Small
45,51.95,13,2337.75,Shipped,2,6,2003,Trucks and Buses,54,2225,S32_2509,2225,USA,Small
24,45.99,7,1103.76,Shipped,3,8,2003,Trucks and Buses,54,2226,S32_2509,2226,Finland,Small
41,63.85,5,2617.85,Shipped,3,9,2003,Trucks and Buses,54,2227,S32_2509,2227,Finland,Small
48,45.99,14,2207.52,Shipped,4,10,2003,Trucks and Buses,54,2228,S32_2509,2228,Singapore,Small
50,63.31,3,3165.5,Shipped,4,11,2003,Trucks and Buses,54,2229,S32_2509,2229,UK,Medium
33,62.77,8,2071.41,Shipped,4,11,2003,Trucks and Buses,54,2230,S32_2509,2230,Spain,Small
32,43.29,8,1385.28,Shipped,4,11,2003,Trucks and Buses,54,2231,S32_2509,2231,USA,Small
27,60.06,9,1621.62,Shipped,4,12,2003,Trucks and Buses,54,2232,S32_2509,2232,USA,Small
35,55.19,4,1931.65,Shipped,1,2,2004,Trucks and Buses,54,2233,S32_2509,2233,USA,Small
23,54.11,3,1244.53,Shipped,1,3,2004,Trucks and Buses,54,2234,S32_2509,2234,USA,Small
35,48.7,7,1704.5,Shipped,2,5,2004,Trucks and Buses,54,2235,S32_2509,2235,Spain,Small
40,43.83,6,1753.2,Shipped,2,6,2004,Trucks and Buses,54,2236,S32_2509,2236,Singapore,Small
35,47.62,7,1666.7,Shipped,3,7,2004,Trucks and Buses,54,2237,S32_2509,2237,USA,Small
31,55.19,3,1710.89,Shipped,3,8,2004,Trucks and Buses,54,2238,S32_2509,2238,USA,Small
50,46.53,10,2326.5,Shipped,3,9,2004,Trucks and Buses,54,2239,S32_2509,2239,USA,Small
40,57.9,7,2316,Shipped,4,10,2004,Trucks and Buses,54,2240,S32_2509,2240,USA,Small
38,45.45,1,1727.1,Shipped,4,10,2004,Trucks and Buses,54,2241,S32_2509,2241,Canada,Small
38,100,3,8844.12,Shipped,4,11,2004,Trucks and Buses,54,2242,S32_2509,2242,Norway,Large
40,60.6,3,2424,Shipped,4,11,2004,Trucks and Buses,54,2243,S32_2509,2243,USA,Small
33,46.53,1,1535.49,Shipped,4,12,2004,Trucks and Buses,54,2244,S32_2509,2244,USA,Small
36,100,3,6358.68,Shipped,4,12,2004,Trucks and Buses,54,2245,S32_2509,2245,France,Medium
20,66.47,2,1329.4,Shipped,1,1,2005,Trucks and Buses,54,2246,S32_2509,2246,USA,Small
32,53.18,5,1701.76,Shipped,1,2,2005,Trucks and Buses,54,2247,S32_2509,2247,Spain,Small
36,62.77,3,2259.72,Shipped,1,3,2005,Trucks and Buses,54,2248,S32_2509,2248,Spain,Small
19,48.7,7,925.3,Shipped,2,5,2005,Trucks and Buses,54,2249,S32_2509,2249,Spain,Small
11,43.83,6,482.13,In Process,2,5,2005,Trucks and Buses,54,2250,S32_2509,2250,France,Small
49,65.87,4,3227.63,Shipped,1,1,2003,Trains,62,2251,S32_3207,2251,Spain,Medium
27,63.38,1,1711.26,Shipped,2,4,2003,Trains,62,2252,S32_3207,2252,Belgium,Small
29,70.84,6,2054.36,Shipped,2,6,2003,Trains,62,2253,S32_3207,2253,USA,Small
42,74.57,16,3131.94,Shipped,3,8,2003,Trains,62,2254,S32_3207,2254,USA,Medium
33,50.95,2,1681.35,Shipped,3,9,2003,Trains,62,2255,S32_3207,2255,Australia,Small
44,53.44,7,2351.36,Shipped,4,10,2003,Trains,62,2256,S32_3207,2256,Singapore,Small
22,64,6,1408,Shipped,4,11,2003,Trains,62,2257,S32_3207,2257,Italy,Small
48,50.95,1,2445.6,Shipped,4,11,2003,Trains,62,2258,S32_3207,2258,Spain,Small
33,54.68,1,1804.44,Shipped,4,11,2003,Trains,62,2259,S32_3207,2259,USA,Small
45,56.55,2,2544.75,Shipped,4,12,2003,Trains,62,2260,S32_3207,2260,USA,Small
20,52.82,6,1056.4,Shipped,1,2,2004,Trains,62,2261,S32_3207,2261,Ireland,Small
46,60.9,4,2801.4,Shipped,1,3,2004,Trains,62,2262,S32_3207,2262,Germany,Small
40,49.71,6,1988.4,Shipped,2,5,2004,Trains,62,2263,S32_3207,2263,Finland,Small
45,64.63,6,2908.35,Shipped,3,7,2004,Trains,62,2264,S32_3207,2264,USA,Small
36,59.65,9,2147.4,Shipped,3,8,2004,Trains,62,2265,S32_3207,2265,USA,Small
31,67.73,3,2099.63,Shipped,3,9,2004,Trains,62,2266,S32_3207,2266,USA,Small
46,50.33,17,2315.18,Shipped,4,10,2004,Trains,62,2267,S32_3207,2267,UK,Small
35,66.49,9,2327.15,Shipped,4,10,2004,Trains,62,2268,S32_3207,2268,Denmark,Small
28,100,2,5377.4,Shipped,4,11,2004,Trains,62,2269,S32_3207,2269,Norway,Medium
31,84.71,9,2626.01,Shipped,4,11,2004,Trains,62,2270,S32_3207,2270,France,Small
27,100,14,4406.4,Shipped,4,12,2004,Trains,62,2271,S32_3207,2271,Spain,Medium
22,100,1,4301.22,Shipped,4,12,2004,Trains,62,2272,S32_3207,2272,France,Medium
30,99.55,11,2986.5,Shipped,1,1,2005,Trains,62,2273,S32_3207,2273,USA,Small
44,36.07,8,1587.08,Shipped,1,2,2005,Trains,62,2274,S32_3207,2274,Spain,Small
30,60.28,4,1808.4,Shipped,1,3,2005,Trains,62,2275,S32_3207,2275,Spain,Small
24,49.71,6,1193.04,Shipped,2,5,2005,Trains,62,2276,S32_3207,2276,USA,Small
45,75.63,7,3403.35,Shipped,1,1,2003,Trucks and Buses,64,2277,S32_3522,2277,Norway,Medium
23,68.52,1,1575.96,Shipped,1,3,2003,Trucks and Buses,64,2278,S32_3522,2278,USA,Small
26,62.7,7,1630.2,Shipped,2,5,2003,Trucks and Buses,64,2279,S32_3522,2279,Spain,Small
28,60.76,7,1701.28,Shipped,3,7,2003,Trucks and Buses,64,2280,S32_3522,2280,USA,Small
49,58.18,4,2850.82,Shipped,3,9,2003,Trucks and Buses,64,2281,S32_3522,2281,Singapore,Small
49,54.94,5,2692.06,Resolved,4,10,2003,Trucks and Buses,64,2282,S32_3522,2282,Austria,Small
29,74.98,12,2174.42,Shipped,4,11,2003,Trucks and Buses,64,2283,S32_3522,2283,UK,Small
49,64.64,4,3167.36,Shipped,4,11,2003,Trucks and Buses,64,2284,S32_3522,2284,USA,Medium
39,54.94,7,2142.66,Shipped,4,11,2003,Trucks and Buses,64,2285,S32_3522,2285,France,Small
36,58.82,2,2117.52,Shipped,4,12,2003,Trucks and Buses,64,2286,S32_3522,2286,Canada,Small
39,62.05,7,2419.95,Shipped,1,2,2004,Trucks and Buses,64,2287,S32_3522,2287,Singapore,Small
30,73.04,12,2191.2,Shipped,1,3,2004,Trucks and Buses,64,2288,S32_3522,2288,USA,Small
44,69.16,5,3043.04,Shipped,2,5,2004,Trucks and Buses,64,2289,S32_3522,2289,USA,Medium
20,61.41,2,1228.2,Shipped,2,6,2004,Trucks and Buses,64,2290,S32_3522,2290,Japan,Small
21,63.35,5,1330.35,Shipped,3,7,2004,Trucks and Buses,64,2291,S32_3522,2291,Australia,Small
36,77.57,12,2792.52,Shipped,3,8,2004,Trucks and Buses,64,2292,S32_3522,2292,USA,Small
32,71.75,7,2296,Shipped,3,9,2004,Trucks and Buses,64,2293,S32_3522,2293,Sweden,Small
36,73.04,2,2629.44,Shipped,4,10,2004,Trucks and Buses,64,2294,S32_3522,2294,France,Small
34,56.24,10,1912.16,Shipped,4,10,2004,Trucks and Buses,64,2295,S32_3522,2295,Canada,Small
48,100,4,8209.44,Shipped,4,11,2004,Trucks and Buses,64,2296,S32_3522,2296,USA,Large
33,73.69,4,2431.77,Shipped,4,11,2004,Trucks and Buses,64,2297,S32_3522,2297,USA,Small
31,100,5,3139.99,Shipped,4,11,2004,Trucks and Buses,64,2298,S32_3522,2298,Spain,Medium
36,100,2,5669.64,Shipped,4,12,2004,Trucks and Buses,64,2299,S32_3522,2299,Spain,Medium
25,100,3,3160.25,Shipped,1,1,2005,Trucks and Buses,64,2300,S32_3522,2300,Australia,Medium
48,100,8,6799.68,Shipped,1,2,2005,Trucks and Buses,64,2301,S32_3522,2301,USA,Medium
27,69.16,5,1867.32,Shipped,2,5,2005,Trucks and Buses,64,2302,S32_3522,2302,Canada,Small
44,61.41,2,2702.04,In Process,2,5,2005,Trucks and Buses,64,2303,S32_3522,2303,Spain,Small
33,72.92,5,2406.36,Shipped,1,2,2003,Vintage Cars,68,2304,S32_4289,2304,Italy,Small
29,72.23,11,2094.67,Shipped,2,4,2003,Vintage Cars,68,2305,S32_4289,2305,Australia,Small
49,57.1,6,2797.9,Shipped,2,6,2003,Vintage Cars,68,2306,S32_4289,2306,Spain,Small
20,81.86,1,1637.2,Shipped,3,8,2003,Vintage Cars,68,2307,S32_4289,2307,Belgium,Small
31,73.61,12,2281.91,Shipped,4,10,2003,Vintage Cars,68,2308,S32_4289,2308,USA,Small
39,59.16,10,2307.24,Shipped,1,1,2004,Vintage Cars,68,2309,S32_4289,2309,Japan,Small
20,66.04,12,1320.8,Shipped,1,2,2004,Vintage Cars,68,2310,S32_4289,2310,Australia,Small
34,77.73,6,2642.82,Shipped,2,4,2004,Vintage Cars,68,2311,S32_4289,2311,Canada,Small
50,61.22,7,3061,Shipped,2,5,2004,Vintage Cars,68,2312,S32_4289,2312,USA,Medium
40,79.11,2,3164.4,Cancelled,2,6,2004,Vintage Cars,68,2313,S32_4289,2313,Spain,Medium
28,63.97,12,1791.16,Shipped,3,7,2004,Vintage Cars,68,2314,S32_4289,2314,France,Small
50,81.86,4,4093,Shipped,3,8,2004,Vintage Cars,68,2315,S32_4289,2315,Norway,Medium
28,79.8,7,2234.4,Shipped,3,9,2004,Vintage Cars,68,2316,S32_4289,2316,Ireland,Small
46,66.04,10,3037.84,Shipped,4,10,2004,Vintage Cars,68,2317,S32_4289,2317,USA,Medium
24,59.16,2,1419.84,Shipped,4,11,2004,Vintage Cars,68,2318,S32_4289,2318,UK,Small
24,81.17,5,1948.08,Shipped,4,11,2004,Vintage Cars,68,2319,S32_4289,2319,Italy,Small
39,59.16,3,2307.24,Shipped,4,11,2004,Vintage Cars,68,2320,S32_4289,2320,Spain,Small
40,44.51,7,1780.4,Shipped,4,12,2004,Vintage Cars,68,2321,S32_4289,2321,USA,Small
49,72.33,2,3544.17,Shipped,4,12,2004,Vintage Cars,68,2322,S32_4289,2322,Australia,Medium
44,82.26,4,3619.44,Shipped,1,2,2005,Vintage Cars,68,2323,S32_4289,2323,France,Medium
35,100,8,3918.95,Shipped,1,3,2005,Vintage Cars,68,2324,S32_4289,2324,USA,Medium
22,67.41,4,1483.02,Shipped,1,3,2005,Vintage Cars,68,2325,S32_4289,2325,France,Small
62,77.73,6,4819.26,On Hold,2,4,2005,Vintage Cars,68,2326,S32_4289,2326,USA,Medium
26,61.22,7,1591.72,Shipped,2,5,2005,Vintage Cars,68,2327,S32_4289,2327,Italy,Small
31,100,16,3669.78,Shipped,1,3,2003,Motorcycles,102,2328,S32_4485,2328,Philippines,Medium
25,86.74,3,2168.5,Shipped,2,5,2003,Motorcycles,102,2329,S32_4485,2329,France,Small
30,89.8,17,2694,Shipped,3,7,2003,Motorcycles,102,2330,S32_4485,2330,USA,Small
27,100,4,3251.34,Shipped,3,8,2003,Motorcycles,102,2331,S32_4485,2331,USA,Medium
23,100,12,2347.15,Shipped,4,10,2003,Motorcycles,102,2332,S32_4485,2332,USA,Small
34,100,12,3920.88,Shipped,4,11,2003,Motorcycles,102,2333,S32_4485,2333,Australia,Medium
22,100,7,2514.6,Shipped,4,11,2003,Motorcycles,102,2334,S32_4485,2334,France,Small
42,85.72,4,3600.24,Shipped,4,11,2003,Motorcycles,102,2335,S32_4485,2335,Spain,Medium
37,100,12,4040.03,Shipped,1,1,2004,Motorcycles,102,2336,S32_4485,2336,France,Medium
30,100,5,3336.9,Shipped,1,2,2004,Motorcycles,102,2337,S32_4485,2337,France,Medium
27,100,5,3113.64,Shipped,2,4,2004,Motorcycles,102,2338,S32_4485,2338,USA,Medium
25,100,9,2832,Shipped,2,5,2004,Motorcycles,102,2339,S32_4485,2339,France,Small
34,97.97,7,3330.98,Shipped,2,6,2004,Motorcycles,102,2340,S32_4485,2340,USA,Medium
38,100,13,4304.64,Shipped,3,8,2004,Motorcycles,102,2341,S32_4485,2341,USA,Medium
26,100,4,2600.26,Shipped,3,8,2004,Motorcycles,102,2342,S32_4485,2342,USA,Small
38,100,7,4382.16,Shipped,3,9,2004,Motorcycles,102,2343,S32_4485,2343,Finland,Medium
50,84.7,3,4235,Shipped,4,10,2004,Motorcycles,102,2344,S32_4485,2344,Norway,Medium
22,100,8,2626.8,Shipped,4,11,2004,Motorcycles,102,2345,S32_4485,2345,USA,Small
32,100,4,5026.56,Shipped,4,11,2004,Motorcycles,102,2346,S32_4485,2346,USA,Medium
31,71.02,4,2201.62,Shipped,4,11,2004,Motorcycles,102,2347,S32_4485,2347,Austria,Small
40,100,5,4326.8,Shipped,4,12,2004,Motorcycles,102,2348,S32_4485,2348,Spain,Medium
22,100,3,3425.18,Shipped,1,1,2005,Motorcycles,102,2349,S32_4485,2349,USA,Medium
41,100,15,4701.88,Shipped,1,2,2005,Motorcycles,102,2350,S32_4485,2350,France,Medium
45,48.98,12,2204.1,Shipped,1,3,2005,Motorcycles,102,2351,S32_4485,2351,USA,Small
45,100,5,5189.4,Shipped,2,4,2005,Motorcycles,102,2352,S32_4485,2352,UK,Medium
39,40.15,6,1565.85,Shipped,1,2,2003,Vintage Cars,43,2353,S50_1341,2353,Italy,Small
49,50.62,12,2480.38,Shipped,2,4,2003,Vintage Cars,43,2354,S50_1341,2354,Australia,Small
27,50.19,7,1355.13,Shipped,2,6,2003,Vintage Cars,43,2355,S50_1341,2355,Spain,Small
34,36.66,1,1246.44,Shipped,3,8,2003,Vintage Cars,43,2356,S50_1341,2356,USA,Small
20,41.02,1,820.4,Shipped,4,10,2003,Vintage Cars,43,2357,S50_1341,2357,Spain,Small
48,51.93,13,2492.64,Shipped,4,10,2003,Vintage Cars,43,2358,S50_1341,2358,USA,Small
29,38.4,1,1113.6,Shipped,4,12,2003,Vintage Cars,43,2359,S50_1341,2359,USA,Small
43,41.02,11,1763.86,Shipped,1,1,2004,Vintage Cars,43,2360,S50_1341,2360,Japan,Small
41,46.26,13,1896.66,Shipped,1,2,2004,Vintage Cars,43,2361,S50_1341,2361,Australia,Small
41,35.35,7,1449.35,Shipped,2,4,2004,Vintage Cars,43,2362,S50_1341,2362,Canada,Small
36,51.93,8,1869.48,Shipped,2,5,2004,Vintage Cars,43,2363,S50_1341,2363,USA,Small
49,37.97,3,1860.53,Cancelled,2,6,2004,Vintage Cars,43,2364,S50_1341,2364,Spain,Small
38,45.39,13,1724.82,Shipped,3,7,2004,Vintage Cars,43,2365,S50_1341,2365,France,Small
33,51.93,5,1713.69,Shipped,3,8,2004,Vintage Cars,43,2366,S50_1341,2366,Norway,Small
26,48.44,1,1259.44,Shipped,3,9,2004,Vintage Cars,43,2367,S50_1341,2367,Germany,Small
47,43.64,11,2051.08,Shipped,4,10,2004,Vintage Cars,43,2368,S50_1341,2368,USA,Small
34,47.57,3,1617.38,Shipped,4,11,2004,Vintage Cars,43,2369,S50_1341,2369,UK,Small
34,51.93,7,1765.62,Shipped,4,11,2004,Vintage Cars,43,2370,S50_1341,2370,Italy,Small
40,50.62,4,2024.8,Shipped,4,11,2004,Vintage Cars,43,2371,S50_1341,2371,Spain,Small
40,82.21,8,3288.4,Shipped,4,12,2004,Vintage Cars,43,2372,S50_1341,2372,USA,Medium
33,82.59,3,2725.47,Shipped,4,12,2004,Vintage Cars,43,2373,S50_1341,2373,Australia,Small
49,65.8,5,3224.2,Shipped,1,2,2005,Vintage Cars,43,2374,S50_1341,2374,France,Medium
27,100,1,3211.38,Shipped,1,3,2005,Vintage Cars,43,2375,S50_1341,2375,USA,Medium
49,36.66,5,1796.34,Shipped,1,3,2005,Vintage Cars,43,2376,S50_1341,2376,France,Small
56,35.35,7,1979.6,On Hold,2,4,2005,Vintage Cars,43,2377,S50_1341,2377,USA,Small
37,51.93,8,1921.41,Shipped,2,5,2005,Vintage Cars,43,2378,S50_1341,2378,Italy,Small
33,100,7,3705.24,Shipped,1,1,2003,Trucks and Buses,115,2379,S50_1392,2379,Spain,Medium
27,100,3,2843.91,Shipped,2,4,2003,Trucks and Buses,115,2380,S50_1392,2380,USA,Small
46,100,9,6176.42,Shipped,2,6,2003,Trucks and Buses,115,2381,S50_1392,2381,USA,Medium
44,100,3,5500.44,Shipped,3,8,2003,Trucks and Buses,115,2382,S50_1392,2382,Finland,Medium
26,100,1,3220.1,Shipped,3,9,2003,Trucks and Buses,115,2383,S50_1392,2383,Finland,Medium
48,94.92,10,4556.16,Shipped,4,10,2003,Trucks and Buses,115,2384,S50_1392,2384,Singapore,Medium
23,100,9,3114.89,Shipped,4,11,2003,Trucks and Buses,115,2385,S50_1392,2385,Italy,Medium
45,100,4,4948.2,Shipped,4,11,2003,Trucks and Buses,115,2386,S50_1392,2386,Spain,Medium
49,100,4,5161.17,Shipped,4,11,2003,Trucks and Buses,115,2387,S50_1392,2387,USA,Medium
28,94.92,5,2657.76,Shipped,4,12,2003,Trucks and Buses,115,2388,S50_1392,2388,USA,Small
37,100,9,3983.05,Shipped,1,2,2004,Trucks and Buses,115,2389,S50_1392,2389,Ireland,Medium
34,100,7,3974.94,Shipped,1,3,2004,Trucks and Buses,115,2390,S50_1392,2390,Germany,Medium
22,100,3,2928.42,Shipped,2,5,2004,Trucks and Buses,115,2391,S50_1392,2391,Spain,Small
29,100,2,3054.57,Shipped,2,6,2004,Trucks and Buses,115,2392,S50_1392,2392,Singapore,Medium
34,98.39,3,3345.26,Shipped,3,7,2004,Trucks and Buses,115,2393,S50_1392,2393,USA,Medium
38,100,12,4310.72,Shipped,3,8,2004,Trucks and Buses,115,2394,S50_1392,2394,USA,Medium
41,100,6,4983.14,Shipped,3,9,2004,Trucks and Buses,115,2395,S50_1392,2395,USA,Medium
42,100,3,4618.32,Shipped,4,10,2004,Trucks and Buses,115,2396,S50_1392,2396,USA,Medium
28,100,12,3403.12,Shipped,4,10,2004,Trucks and Buses,115,2397,S50_1392,2397,Denmark,Medium
38,100,4,5190.42,Shipped,4,11,2004,Trucks and Buses,115,2398,S50_1392,2398,Norway,Medium
23,100,8,3141.57,Shipped,4,11,2004,Trucks and Buses,115,2399,S50_1392,2399,France,Medium
31,71.4,8,2213.4,Shipped,4,12,2004,Trucks and Buses,115,2400,S50_1392,2400,Spain,Small
46,100,2,4896.7,Shipped,4,12,2004,Trucks and Buses,115,2401,S50_1392,2401,France,Medium
48,56.55,10,2714.4,Shipped,1,1,2005,Trucks and Buses,115,2402,S50_1392,2402,USA,Small
29,100,13,3087.05,Shipped,1,2,2005,Trucks and Buses,115,2403,S50_1392,2403,Spain,Medium
46,100,4,5692.96,Shipped,1,3,2005,Trucks and Buses,115,2404,S50_1392,2404,France,Medium
26,100,3,3460.86,Shipped,2,5,2005,Trucks and Buses,115,2405,S50_1392,2405,Spain,Medium
18,100,2,1895.94,In Process,2,5,2005,Trucks and Buses,115,2406,S50_1392,2406,France,Small
32,53.31,2,1705.92,Shipped,1,1,2003,Trains,58,2407,S50_1514,2407,Spain,Small
21,49.21,11,1033.41,Shipped,2,4,2003,Trains,58,2408,S50_1514,2408,Singapore,Small
46,69.12,4,3179.52,Shipped,2,6,2003,Trains,58,2409,S50_1514,2409,USA,Medium
42,49.79,14,2091.18,Shipped,3,8,2003,Trains,58,2410,S50_1514,2410,USA,Small
31,57.41,13,1779.71,Shipped,3,9,2003,Trains,58,2411,S50_1514,2411,Spain,Small
38,66.78,5,2537.64,Shipped,4,10,2003,Trains,58,2412,S50_1514,2412,Singapore,Small
38,64.44,4,2448.72,Shipped,4,11,2003,Trains,58,2413,S50_1514,2413,Italy,Small
20,48.62,15,972.4,Shipped,4,11,2003,Trains,58,2414,S50_1514,2414,USA,Small
46,62.09,7,2856.14,Shipped,4,11,2003,Trains,58,2415,S50_1514,2415,USA,Small
30,65.61,15,1968.3,Shipped,1,1,2004,Trains,58,2416,S50_1514,2416,France,Small
30,68.54,4,2056.2,Shipped,1,2,2004,Trains,58,2417,S50_1514,2417,Ireland,Small
43,52.14,2,2242.02,Shipped,1,3,2004,Trains,58,2418,S50_1514,2418,Germany,Small
